artist.id,artist.name,artist.genre
5rGrDvrLOV2VV8SCFVGWlj,Imanbek,slap house
74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,pop
1PKErrAhYFdfrDymGHRQRo,Nathan Evans,sea shanties
7yntSJ6uojO3z6GFUVwhAW,CORPSE,trap metal
0x7qiZJaal6j8qS7yCydFk,Savage Ga$p,trap metal
64KEffDW9EtZ1y2vBYgq8T,Marshmello,edm
3LVYHgfHgCTy3QSRt5kKQg,Rasster,slap house
5vPqlDBYNZiF5SrHGS6Cyt,Erin Bloomer,slap house
3TVXtAsR1Inumwj472S9r4,Drake,rap
2qxJFvFYMEDqd7ui6kSAcq,Zedd,edm
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,country
5YCU9eHY4IYTyNa8XRFuw9,Alex Hosking,stutter house
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,pop
6sHCvZe1PHrOAuYlwTLNH4,Gus Dapperton,bedroom pop
738wLrAtLtCtFOLvQBXOXp,Major Lazer,moombahton
4bL2B6hmLlMWnUEZnorEtG,Felix Jaehn,tropical house
4iJLPqClelZOBCBifm8Fzv,Pierce The Veil,emo
4iJLPqClelZOBCBifm8Fzv,Pierce The Veil,screamo
4iJLPqClelZOBCBifm8Fzv,Pierce The Veil,post-hardcore
7HO5fOXE4gh3lzZn64tX2E,Mariah the Scientist,alternative r&b
0oK5D6uPhGu4Jk2dbZfodU,Thee Sacred Souls,retro soul
2mqiqsaX4LzFnUP7PmHGAb,The Dare,electroclash
1lKZzN2d4IqiEYxyECIEHI,Hot Mulligan,midwest emo
1lKZzN2d4IqiEYxyECIEHI,Hot Mulligan,pop punk
1lKZzN2d4IqiEYxyECIEHI,Hot Mulligan,emo
7tYKF4w9nC0nq9CsPZTHyP,SZA,r&b
3M9XAM57a4qFz3v6Lq27t2,Kellin Quinn,pop punk
5RTLRtXjbXI2lSXc6jxlAz,Ravyn Lenae,alternative r&b
5RTLRtXjbXI2lSXc6jxlAz,Ravyn Lenae,indie soul
7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,bedroom pop
2dIgFjalVxs4ThymZ67YCE,Stray Kids,k-pop
2dIgFjalVxs4ThymZ67YCE,Stray Kids,noise music
3qsKSpcV3ncke3hw52JSMB,Young Miko,trap latino
57nPqD7z62gDdq37US9XJR,Arcane,score
3jOstUTkEu2JkjvRdBA5Gu,Weezer,alternative rock
3TJZG17pjOKXwx1ELKJPfm,Wisp,shoegaze
6kmDosYCYjFQtywDq0DLPZ,Khamari,indie r&b
6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,soft pop
7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,latin pop
7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,latin
3nlpTZci9O5W8RsNoNH559,Juan Luis Guerra 4.40,merengue
3nlpTZci9O5W8RsNoNH559,Juan Luis Guerra 4.40,bachata
3nlpTZci9O5W8RsNoNH559,Juan Luis Guerra 4.40,salsa
7c53ZFyajVMTo08HmvoB6b,zzoilo,latin pop
3M8UUCqb0mIEn5S2lO13yv,Forrest Nolan,bedroom pop
3MHaV05u0io8fQbZ2XPtlC,Prince Royce,bachata
3MHaV05u0io8fQbZ2XPtlC,Prince Royce,latin
0KPX4Ucy9dk82uj4GpKesn,Dalex,reggaeton
11YLRSsZA3YVuQQtHXKTlz,Rafa Pabön,reggaeton
4m6ubhNsdwF4psNf3R8kwR,KHEA,argentine trap
4m6ubhNsdwF4psNf3R8kwR,KHEA,trap
4m6ubhNsdwF4psNf3R8kwR,KHEA,trap latino
77ziqFxp5gaInVrF2lj4ht,Sech,reggaeton
77ziqFxp5gaInVrF2lj4ht,Sech,urbano latino
2LRoIwlKmHjgvigdNGBHNo,Feid,reggaeton
2LRoIwlKmHjgvigdNGBHNo,Feid,urbano latino
6w3SkAHYPsQ1bxV7VDlG5y,Cazzu,argentine trap
6w3SkAHYPsQ1bxV7VDlG5y,Cazzu,trap latino
6w3SkAHYPsQ1bxV7VDlG5y,Cazzu,turreo
1pQWsZQehhS4wavwh7Fnxd,Lenny Tavárez,reggaeton
1pQWsZQehhS4wavwh7Fnxd,Lenny Tavárez,urbano latino
1pQWsZQehhS4wavwh7Fnxd,Lenny Tavárez,trap latino
1pQWsZQehhS4wavwh7Fnxd,Lenny Tavárez,argentine trap
28gNT5KBp7IjEOQoevXf9N,Camilo,colombian pop
28gNT5KBp7IjEOQoevXf9N,Camilo,pop urbano
2kxP07DLgs4xlWz8YHlvfh,NIKI,indonesian r&b
7lZauDnRoAC3kmaYae2opv,Dabin,melodic bass
7lZauDnRoAC3kmaYae2opv,Dabin,future bass
7lZauDnRoAC3kmaYae2opv,Dabin,edm
7lZauDnRoAC3kmaYae2opv,Dabin,chillstep
1LCPvGsQVJUQE8oyIRihHh,Cappa,melodic bass
6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,soft pop
6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,pop
6HaGTQPmzraVmaVxvz6EUc,Jung Kook,k-pop
3Nrfpe0tUJi4K4DXYWgMUX,BTS,k-pop
1dy5WNgIKQU6ezkpZs4y8z,ROLE MODEL,bedroom pop
7q7IUe2AqtifSZ2q52kHFc,Forest Blakk,spoken word
4aEuFytRb43SAgjchJDk5e,quinnie,bedroom pop
4TkCMPznXOjlsYLfzIU1rw,Geek Music,anime
0EiNdCUwM4B5GkTInLAyuj,Caleb Hearn,pop singer-songwriter
13yWtUnz63q5VIs5SwoMhy,HUH YUNJIN,k-pop
5na1LmEmK2VzNLje9snJYW,The Rose,k-rock
5na1LmEmK2VzNLje9snJYW,The Rose,k-pop
7osFcSwjlRPwxZdVALIOuC,Henrik,christian folk
7osFcSwjlRPwxZdVALIOuC,Henrik,folk pop
1QAJqy2dA3ihHBFIHRphZj,Cigarettes After Sex,dream pop
02VPWD8AZ7qSuug0dM4Hk1,Chris Lee Artiste,c-pop
02VPWD8AZ7qSuug0dM4Hk1,Chris Lee Artiste,gufeng
02VPWD8AZ7qSuug0dM4Hk1,Chris Lee Artiste,mandopop
1gl0S9pS0Zw0qfa14rDD3D,Surf Curse,indie
137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,rap
2fiGm496AG7ePURQiSSJIw,Paul Blanco,k-rap
5NUVwRESNqYBUTRbiATjy7,BE'O,k-rap
6Y64EaNqpqcZYTgs4c76gF,jxdn,pop punk
4yP4eYthbuCNIcoQtqwj40,Games We Play,pop punk
2anlj4dNUn9I1VxxmjRHRx,Numl6ck,hyperpop
2anlj4dNUn9I1VxxmjRHRx,Numl6ck,glitch
3XlPXxJwM5utJ5D0PiBugV,whiterosemoxie,underground hip hop
14zUHaJZo1mnYtn6IBRaRP,Justin Quiles,reggaeton
4VVEpEhC8NcR7AqNEds42U,Chimbala,dembow
21451j1KhjAiaYKflxBjr1,Zion & Lennox,reggaeton
21451j1KhjAiaYKflxBjr1,Zion & Lennox,latin
5ZS223C6JyBfXasXxrRqOk,Jhené Aiko,r&b
6cA0eTMEit4fD6ZbTNoG4p,Tre Oh Fie,jersey club
6cA0eTMEit4fD6ZbTNoG4p,Tre Oh Fie,baltimore club
6cA0eTMEit4fD6ZbTNoG4p,Tre Oh Fie,philly club
2GRDbUJRZwKzeiwxrjJdmQ,2Rare,jersey club
2GRDbUJRZwKzeiwxrjJdmQ,2Rare,philly club
4cPHsZM98sKzmV26wlwD2W,Brenda Lee,christmas
2iE18Oxc8YSumAU232n4rW,The Jackson 5,motown
2iE18Oxc8YSumAU232n4rW,The Jackson 5,christmas
0MHgLfmQdutffmvWe5XBTN,Burl Ives,christmas
7K78lVZ8XzkjfRSI7570FF,José Feliciano,christmas
7K78lVZ8XzkjfRSI7570FF,José Feliciano,bolero
7K78lVZ8XzkjfRSI7570FF,José Feliciano,villancicos
7oWSqrgMuIEyH9qp5nu2e5,Raffi,children's music
4ytkhMSAnrDP8XzRNlw9FS,Vince Guaraldi Trio,christmas
2GEW6nJjHKAFyqnsE3TdWx,Zooey Deschanel,children's music
7dbKeVkihtOifdiu7f3rUg,Lou Monte,christmas
1SCWcYnoEh1978ycTDhZoW,Alvin & The Chipmunks,christmas
1SCWcYnoEh1978ycTDhZoW,Alvin & The Chipmunks,children's music
4NI5R1DbX27ODY5JTqnv2l,David Seville,christmas
7v4imS0moSyGdXyLgVTIV7,Nat King Cole,christmas
7v4imS0moSyGdXyLgVTIV7,Nat King Cole,adult standards
7v4imS0moSyGdXyLgVTIV7,Nat King Cole,vocal jazz
3OpnoUqoRIHWbsFs4Nw0NQ,Nat King Cole Trio,vocal jazz
3OpnoUqoRIHWbsFs4Nw0NQ,Nat King Cole Trio,christmas
0kErUwb6xgWfkdn0RyZWHZ,Annika Wells,melodic bass
0kErUwb6xgWfkdn0RyZWHZ,Annika Wells,future bass
3P4vW5tzQvmuoNaFQqzy9q,chloe moriondo,bedroom pop
3P4vW5tzQvmuoNaFQqzy9q,chloe moriondo,indie pop
3MNLhvqJkWsO6tcjY9ps62,Maude Latour,indie pop
6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,brooklyn drill
6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,melodic rap
5uLkZ7FWMTBUg1corQqdkR,Lund,emo rap
4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,melodic rap
4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,emo rap
6R29RU7eyQHSNc5kaHPWJn,Ouse,emo rap
3Ru5n2T3JIrjnSZhf2rinv,Braden Bales,pop singer-songwriter
4dpARuHxo51G3z768sgnrY,Adele,soft pop
164a6ajIRfk6mtrowEgEZv,Valorian,melodic bass
6OrvGE61MCrOZJM5naN4Vd,Lexi Scatena,melodic bass
6OrvGE61MCrOZJM5naN4Vd,Lexi Scatena,future bass
3K40SMapVhc8PxyYFofHff,Corbin,cloud rap
3K40SMapVhc8PxyYFofHff,Corbin,emo rap
4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,melodic rap
4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,rap
4exLIFE8sISLr28sqG1qNX,Travis Barker,rap rock
0oPd8f0W82Tgrazx2PYNab,GAWVI,christian hip hop
0oPd8f0W82Tgrazx2PYNab,GAWVI,christian reggaeton
0oPd8f0W82Tgrazx2PYNab,GAWVI,christian pop
0oPd8f0W82Tgrazx2PYNab,GAWVI,christian edm
0oPd8f0W82Tgrazx2PYNab,GAWVI,christian r&b
0oPd8f0W82Tgrazx2PYNab,GAWVI,christian
1CFCsEqKrCyvAFKOATQHiW,Lecrae,christian hip hop
1CFCsEqKrCyvAFKOATQHiW,Lecrae,christian
1CFCsEqKrCyvAFKOATQHiW,Lecrae,christian r&b
1CFCsEqKrCyvAFKOATQHiW,Lecrae,christian pop
1CFCsEqKrCyvAFKOATQHiW,Lecrae,rap chrétien
1CFCsEqKrCyvAFKOATQHiW,Lecrae,chinese hip hop
7yPPzu5UdAK7yagQqjEZQm,Party Favor,edm trap
73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,big room
73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,electronica
73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,edm
60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,edm
60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,progressive house
60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,electronica
7e1BNCygl2Gf7CX8LrByPv,Ummet Ozcan,big room
7e1BNCygl2Gf7CX8LrByPv,Ummet Ozcan,edm
1vqR17Iv8VFdzure1TAXEq,LIT killah,argentine trap
1vqR17Iv8VFdzure1TAXEq,LIT killah,trap latino
1vqR17Iv8VFdzure1TAXEq,LIT killah,trap
1vqR17Iv8VFdzure1TAXEq,LIT killah,urbano latino
3hcs9uc56yIGFCSy9leWe7,Lil Durk,chicago drill
3hcs9uc56yIGFCSy9leWe7,Lil Durk,drill
0Cd6nHYwecCNM1sVEXKlYr,Krewella,edm
0Cd6nHYwecCNM1sVEXKlYr,Krewella,dubstep
0qTZZWLzuD59Un5r1speHm,Chris Jedi,trap latino
0qTZZWLzuD59Un5r1speHm,Chris Jedi,reggaeton
0qTZZWLzuD59Un5r1speHm,Chris Jedi,urbano latino
1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,reggaeton
1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,latin
1i8SpTcr7yvPOmcqrbnVXY,Ozuna,reggaeton
1i8SpTcr7yvPOmcqrbnVXY,Ozuna,trap latino
1i8SpTcr7yvPOmcqrbnVXY,Ozuna,latin
1i8SpTcr7yvPOmcqrbnVXY,Ozuna,urbano latino
4SsVbpTthjScTS7U2hmr1X,Arcángel,reggaeton
4SsVbpTthjScTS7U2hmr1X,Arcángel,trap latino
4SsVbpTthjScTS7U2hmr1X,Arcángel,urbano latino
5H1nN1SzW0qNeUEZvuXjAj,Danny Ocean,reggaeton
2R21vXR83lH98kGeO99Y66,Anuel AA,reggaeton
2R21vXR83lH98kGeO99Y66,Anuel AA,trap latino
2R21vXR83lH98kGeO99Y66,Anuel AA,urbano latino
2R21vXR83lH98kGeO99Y66,Anuel AA,latin
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,trap soul
50co4Is1HCEo8bhOyUWKpn,Young Thug,rap
50co4Is1HCEo8bhOyUWKpn,Young Thug,trap
50co4Is1HCEo8bhOyUWKpn,Young Thug,melodic rap
2HO2kO7O5gEnM91dhobllP,Smooky MarGielaa,melodic rap
21WS9wngs9AqFckK7yYJPM,PnB Rock,melodic rap
5he5w2lnU9x7JFhnwcekXX,Skrillex,dubstep
5he5w2lnU9x7JFhnwcekXX,Skrillex,edm
5he5w2lnU9x7JFhnwcekXX,Skrillex,electro
5he5w2lnU9x7JFhnwcekXX,Skrillex,electronic
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,southern hip hop
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,southern hip hop
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,rap
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,trap
699OTQXzgjhIYAHMy9RyPD,Playboi Carti,rage rap
4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,melodic rap
5eIbEEQnDM8yuDVB0bimSP,RL Grime,edm trap
5eIbEEQnDM8yuDVB0bimSP,RL Grime,future bass
5eIbEEQnDM8yuDVB0bimSP,RL Grime,edm
1QzqrU2lmiW9l1mSvliVoM,chillpill,hyperpop
5dHt1vcEm9qb8fCyLcB3HL,A$AP Ferg,rap
7mDU6nMUJnOSY2Hkjz5oqM,Roy Woods,trap soul
6hG0VsXXlD10l60TqiIHIX,Ecco2k,cloud rap
6hG0VsXXlD10l60TqiIHIX,Ecco2k,hyperpop
31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,melodic rap
1RyvyyTE3xzB2ZywiAwp0i,Future,rap
4cJKDGSv4Dz9QycXYmo565,glaive,hyperpop
4cJKDGSv4Dz9QycXYmo565,glaive,glitch
46fHMu9KxdQwcGV9xI1L9R,Dro Kenji,melodic rap
46fHMu9KxdQwcGV9xI1L9R,Dro Kenji,emo rap
49CE2ffZ6Z3zeYSDauSKck,Tungevaag,big room
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,hip hop
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,west coast hip hop
1uRVM0wBdtyEuU582EeKJM,NOTION,bassline
1uRVM0wBdtyEuU582EeKJM,NOTION,bass house
1uRVM0wBdtyEuU582EeKJM,NOTION,uk garage
1uRVM0wBdtyEuU582EeKJM,NOTION,drum and bass
0ypwPd6ZLWkYuNVRnRFor2,Stella Mwangi,norwegian hip hop
1fSNmkI8lKMFVMU2Y4hpgi,99 God,chinese hip hop
4BqK6JLgMwQ99hx85DxNhP,John Michael Howell,pop singer-songwriter
4q3ewBCX7sLwd24euuV69X,Bad Bunny,reggaeton
4q3ewBCX7sLwd24euuV69X,Bad Bunny,trap latino
4q3ewBCX7sLwd24euuV69X,Bad Bunny,latin
4q3ewBCX7sLwd24euuV69X,Bad Bunny,urbano latino
3LKXWvXFWrkwUzJWxzwVpW,Tony Dize,reggaeton
7FNnA9vBm6EKceENgCGRMb,Anitta,brazilian pop
7FNnA9vBm6EKceENgCGRMb,Anitta,funk pop
7FNnA9vBm6EKceENgCGRMb,Anitta,brazilian funk
7FNnA9vBm6EKceENgCGRMb,Anitta,funk carioca
6jJ0s89eD6GaHleKKya26X,Katy Perry,pop
7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,g-funk
7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,west coast hip hop
7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,gangster rap
7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,old school hip hop
7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,hip hop
7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,rap
51XrH5fQP2oIQynuKxSWcW,Sky Rompiendo,reggaeton
3tlXnStJ1fFhdScmQeLpuG,Brent Faiyaz,r&b
3x2XRFCUMHeXZ9uRit3pKu,oaf1,hyperpop
3x2XRFCUMHeXZ9uRit3pKu,oaf1,glitch
6yZgSbQMnAFpQRgv7EMRzZ,Caspr,emo rap
21mKp7DqtSNHhCAU2ugvUw,ODESZA,chillwave
21mKp7DqtSNHhCAU2ugvUw,ODESZA,chillstep
6sUbCA1obWzdoJ1FM3I9Ks,GANZ,future bass
0OoVMnkWpCsxFSl1WIrzz4,amphee,lo-fi
0OoVMnkWpCsxFSl1WIrzz4,amphee,lo-fi beats
1iT8Vbd7KhZiBji3G72zDW,Sleepa,hyperpop
1iT8Vbd7KhZiBji3G72zDW,Sleepa,emo rap
7C4ztJMkuGRy0qkU6dG5hU,Foreign Forest,emo rap
0vUk0rbl0BkFjmeFvjOvoj,Ashes,emo rap
6nVcHLIgY5pE2YCl8ubca1,JHAYCO,reggaeton
6nVcHLIgY5pE2YCl8ubca1,JHAYCO,trap latino
6nVcHLIgY5pE2YCl8ubca1,JHAYCO,urbano latino
45eNHdiiabvmbp4erw26rg,ILLENIUM,melodic bass
45eNHdiiabvmbp4erw26rg,ILLENIUM,future bass
45eNHdiiabvmbp4erw26rg,ILLENIUM,edm
4LZ4De2MoO3lP6QaNCfvcu,Said The Sky,melodic bass
4LZ4De2MoO3lP6QaNCfvcu,Said The Sky,future bass
4LZ4De2MoO3lP6QaNCfvcu,Said The Sky,edm
4LZ4De2MoO3lP6QaNCfvcu,Said The Sky,chillstep
7ltDVBr6mKbRvohxheJ9h1,ROSALÍA,latin
4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,latin
2ExGrw6XpbtUAJHTLtUXUD,Stefflon Don,dancehall
2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,neoclassical
2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,classical
2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,contemporary classical
59r5UU2HOytn9V5uMZ5Vur,Daniel Hope,classical
7JBpVroVCsNZPJeuUMtLnI,eva gomi tenshi,lo-fi
7JBpVroVCsNZPJeuUMtLnI,eva gomi tenshi,jazz rap
7JBpVroVCsNZPJeuUMtLnI,eva gomi tenshi,lo-fi hip hop
55ZGP7wiI7sIfU36CTeBzT,sad boy with a laptop,lo-fi
3VcaBezSFVJHqylrhaYun2,Kudasaibeats,lo-fi
3VcaBezSFVJHqylrhaYun2,Kudasaibeats,lo-fi hip hop
3VcaBezSFVJHqylrhaYun2,Kudasaibeats,lo-fi beats
2Tra5F2yPKz7EoGTWxXcx8,Hakaisu,lo-fi
2Tra5F2yPKz7EoGTWxXcx8,Hakaisu,lo-fi beats
1XLYJ9VzlgEpBdlkC4MhOL,frad,lo-fi
6trEYfLSuAd9CS8bCy4sOH,demxntia,vietnamese lo-fi
6trEYfLSuAd9CS8bCy4sOH,demxntia,emo rap
6MERXsiRbur2oJZFgYRDKz,Vitamin String Quartet,orchestral
7nzSoJISlVJsn7O0yTeMOB,Joe Hisaishi,japanese classical
7nzSoJISlVJsn7O0yTeMOB,Joe Hisaishi,anime
6yby1ACnfwVigbSSaH3kEQ,City Girl,lo-fi
6yby1ACnfwVigbSSaH3kEQ,City Girl,lo-fi beats
00me4Ke1LsvMxt5kydlMyU,Cosculluela,reggaeton
00me4Ke1LsvMxt5kydlMyU,Cosculluela,trap latino
00me4Ke1LsvMxt5kydlMyU,Cosculluela,latin hip hop
2wYOpkTJZGByNEOjEnSmoW,Revol,trap latino
2wYOpkTJZGByNEOjEnSmoW,Revol,reggaeton
2wYOpkTJZGByNEOjEnSmoW,Revol,trap
2jSGzJw0ebJLu7OLVSOcBP,Plan B,reggaeton
1qto4hHid1P71emI6Fd8xi,Aventura,bachata
33ScadVnbm2X8kkUqOkC6Z,Don Omar,reggaeton
33ScadVnbm2X8kkUqOkC6Z,Don Omar,urbano latino
5bv5RplEOwdCvhq0EILh9E,Lucenzo,kuduro
5bv5RplEOwdCvhq0EILh9E,Lucenzo,reggaeton
4VMYDCV2IEDYJArk749S6m,Daddy Yankee,reggaeton
4VMYDCV2IEDYJArk749S6m,Daddy Yankee,latin
4vQV1LCGBdYAt5rIIPjSFZ,Frank Reyes,bachata
4vQV1LCGBdYAt5rIIPjSFZ,Frank Reyes,merengue
47bVt95bvBMpmJFWoyhH0C,Xtreme,bachata
5lwmRuXgjX8xIwlnauTZIP,Romeo Santos,bachata
5lwmRuXgjX8xIwlnauTZIP,Romeo Santos,latin
7LXdYckhvHWU4ejXbkHa3N,Pepe Quintana,trap latino
7LXdYckhvHWU4ejXbkHa3N,Pepe Quintana,trap
7LXdYckhvHWU4ejXbkHa3N,Pepe Quintana,reggaeton
329e4yvIujISKGKz1BZZbO,Farruko,reggaeton
329e4yvIujISKGKz1BZZbO,Farruko,trap latino
76whng5pl9msPkkjFUtWYn,Tempo,latin hip hop
76whng5pl9msPkkjFUtWYn,Tempo,reggaeton
76whng5pl9msPkkjFUtWYn,Tempo,dembow
6P6GTRTigHBp8ZesNtpCKH,Almighty,trap latino
6P6GTRTigHBp8ZesNtpCKH,Almighty,reggaeton
6P6GTRTigHBp8ZesNtpCKH,Almighty,trap
6w9ToX5slZ4uIdmD17hJ3c,Bryant Myers,trap latino
6w9ToX5slZ4uIdmD17hJ3c,Bryant Myers,reggaeton
6w9ToX5slZ4uIdmD17hJ3c,Bryant Myers,trap
6w9ToX5slZ4uIdmD17hJ3c,Bryant Myers,urbano latino
3ATyg4fGC9F8trfb0GRWmX,Joey Montana,reggaeton
4obzFoKoKRHIphyHzJ35G3,Becky G,reggaeton
4obzFoKoKRHIphyHzJ35G3,Becky G,latin
72R3RMGmSmzG57R7OUaDaN,Toby Love,bachata
790FomKkXshlbRYZFtlgla,KAROL G,reggaeton
790FomKkXshlbRYZFtlgla,KAROL G,latin
790FomKkXshlbRYZFtlgla,KAROL G,urbano latino
4TCAAIMmeZXCTVlHUsicOn,"Héctor Acosta ""El Torito""",bachata
4TCAAIMmeZXCTVlHUsicOn,"Héctor Acosta ""El Torito""",merengue
7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,latin pop
7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,latin
1r4hJ1h58CWwUQe3MxPuau,Maluma,reggaeton
1r4hJ1h58CWwUQe3MxPuau,Maluma,latin
1r4hJ1h58CWwUQe3MxPuau,Maluma,urbano latino
17lzZA2AlOHwCwFALHttmp,2 Chainz,southern hip hop
17lzZA2AlOHwCwFALHttmp,2 Chainz,rap
1SupJlEpv7RS2tPNRaHViT,Nicky Jam,reggaeton
1SupJlEpv7RS2tPNRaHViT,Nicky Jam,latin
64aJYyrXljOodnUG6jvhRD,DJ Luian,reggaeton
64aJYyrXljOodnUG6jvhRD,DJ Luian,trap latino
2T1aUibqR2QC2sINIDQOAK,Mambo Kingz,reggaeton
2T1aUibqR2QC2sINIDQOAK,Mambo Kingz,trap latino
3EiLUeyEcA6fbRPSHkG5kb,De La Ghetto,reggaeton
3EiLUeyEcA6fbRPSHkG5kb,De La Ghetto,trap latino
3EiLUeyEcA6fbRPSHkG5kb,De La Ghetto,urbano latino
3E6xrwgnVfYCrCs0ePERDz,Wisin,reggaeton
3E6xrwgnVfYCrCs0ePERDz,Wisin,latin
1ackd5XprZEkH3McKbQD51,Juan Magán,reggaeton
1ackd5XprZEkH3McKbQD51,Juan Magán,latin
52aHqEQZ802daFzuMHfcES,El Cata,merengue
52aHqEQZ802daFzuMHfcES,El Cata,mambo
4QVBYiagIaa6ZGSPMbybpy,Pedro Capó,latin pop
4QVBYiagIaa6ZGSPMbybpy,Pedro Capó,latin
4wLXwxDeWQ8mtUIRPxGiD6,Marc Anthony,salsa
4wLXwxDeWQ8mtUIRPxGiD6,Marc Anthony,merengue
4wLXwxDeWQ8mtUIRPxGiD6,Marc Anthony,bachata
4wLXwxDeWQ8mtUIRPxGiD6,Marc Anthony,latin
4wLXwxDeWQ8mtUIRPxGiD6,Marc Anthony,latin pop
58GNHTqgNesANvRuoKzCwX,Malu Trevejo,dembow
2kRcNmtZoQUI7F0hoYCnCg,Los Karkik's,cumbia
2kRcNmtZoQUI7F0hoYCnCg,Los Karkik's,cumbia norteña
2kRcNmtZoQUI7F0hoYCnCg,Los Karkik's,merengue
0tmwSHipWxN12fsoLcFU3B,Manuel Turizo,reggaeton
0tmwSHipWxN12fsoLcFU3B,Manuel Turizo,pop urbano
0tmwSHipWxN12fsoLcFU3B,Manuel Turizo,latin
0tmwSHipWxN12fsoLcFU3B,Manuel Turizo,colombian pop
1TtXnWcUs0FCkaZDPGYHdf,Darell,reggaeton
1TtXnWcUs0FCkaZDPGYHdf,Darell,trap latino
1TtXnWcUs0FCkaZDPGYHdf,Darell,dembow
1TtXnWcUs0FCkaZDPGYHdf,Darell,urbano latino
47MpMsUfWtgyIIBEFOr4FE,Lunay,reggaeton
1seU2dut8PjGSZbgrPl7by,Judy Santos,bachata
7a0XAaPaK2aDSqa8p3QnC7,Beéle,latin afrobeats
7a0XAaPaK2aDSqa8p3QnC7,Beéle,reggaeton
7a0XAaPaK2aDSqa8p3QnC7,Beéle,pop urbano
1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,reggaeton
1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,urbano latino
1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,trap latino
1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,latin
0eecdvMrqBftK0M1VKhaF4,CNCO,reggaeton
0eecdvMrqBftK0M1VKhaF4,CNCO,latin
7wLYNBd1fXGEKSLJMNnlt4,Oro Solido,merengue
0n6sKrG0xKAf8xmdqeNGke,Los Legendarios,reggaeton
7iK8PXO48WeuP03g8YR51W,Myke Towers,reggaeton
7iK8PXO48WeuP03g8YR51W,Myke Towers,trap latino
7iK8PXO48WeuP03g8YR51W,Myke Towers,urbano latino
2oQX8QiMXOyuqbcZEFsZfm,El Alfa,dembow
2oQX8QiMXOyuqbcZEFsZfm,El Alfa,urbano latino
2oQX8QiMXOyuqbcZEFsZfm,El Alfa,latin
3RtNN1VnooWEn3KQk03DUL,Noriel,trap latino
3RtNN1VnooWEn3KQk03DUL,Noriel,dembow
3RtNN1VnooWEn3KQk03DUL,Noriel,reggaeton
3RtNN1VnooWEn3KQk03DUL,Noriel,trap
7arQA31aZVS8yS6zUveWzb,CJ,dembow
2iI5KWXLjw1tqLQsdjuo0e,Chael Produciendo,dembow
2iI5KWXLjw1tqLQsdjuo0e,Chael Produciendo,dembow belico
1tfhFc2Y8iplDKCteuXjCY,El Cherry Scom,dembow
2LC1OAYPFynortbLVutvdp,Yola Polastri,villancicos
